-0.29911,0.57233,1
-0.83648,-0.1436,1
0.0080639,-0.0070249,1
-0.34317,0.42961,1
0.32155,-0.20824,1
-0.21707,-0.21265,1
0.42945,0.042832,1
0.53101,-0.25217,1
-0.22858,-0.58696,1
0.73394,-0.012347,1
0.30354,0.57189,1
0.53904,0.62822,1
0.41222,-0.18582,1
-0.30733,-0.88525,1
0.15146,0.066678,1
0.028101,-0.81834,1
0.015731,-0.6458,1
0.66172,-0.34758,1
-0.089699,-0.36379,1
0.31616,0.31328,1
0.88787,0.11148,1
0.97069,0.16132,1
0.55101,0.099047,1
0.019807,0.83182,1
0.59686,-0.72122,1
-0.91782,-0.22849,1
-0.27571,-0.09502,1
0.10801,-0.16549,1
0.29291,0.28988,1
-0.17087,0.92138,1
-0.26917,-0.16092,1
0.63712,-0.12322,1
-0.90764,-0.36617,1
0.72518,0.085356,1
0.26018,-0.79005,1
0.059975,0.5585,1
0.29095,-0.77579,1
-0.69603,0.59175,1
0.088499,-0.10226,1
-0.015663,-0.86597,1
-0.93297,-0.34413,1
0.56606,0.65402,1
0.49248,0.19469,1
0.64247,0.61361,1
0.30878,0.088767,1
0.52232,0.41842,1
0.14492,0.94212,1
-0.12488,-0.52728,1
-0.49913,-0.19659,1
0.35947,0.028418,1
0.12518,0.060811,1
0.80656,-0.16821,1
-0.41856,-0.19089,1
0.14907,0.49328,1
-0.010245,0.70105,1
-0.0089591,-0.23083,1
0.25474,0.7136,1
-0.33408,-0.1874,1
0.75408,-0.14375,1
0.47811,-0.68642,1
0.020392,0.31925,1
-0.64298,0.025183,1
-0.60761,-0.57027,1
0.30642,-0.56594,1
0.12354,0.18626,1
0.72707,0.085249,1
0.73715,0.347,1
-0.71492,0.061488,1
-0.76295,-0.60208,1
-0.69531,-0.32108,1
-0.39038,0.8666,1
0.36983,-0.026498,1
-0.32732,-0.17927,1
-0.65556,0.61452,1
-0.59858,-0.19844,1
-0.011919,-0.40646,1
-0.46803,-0.8417,1
-0.055201,0.58713,1
0.79231,0.35078,1
-0.5836,0.62081,1
-0.64458,-0.68397,1
0.19556,0.76513,1
0.015003,-0.86644,1
0.53981,0.23981,1
-0.033649,0.51846,1
0.31925,-0.89105,1
0.22768,0.6134,1
-0.62868,-0.75472,1
-0.80475,-0.12575,1
0.70211,-0.35881,1
-0.028268,0.33756,1
0.89192,0.39238,1
-0.062847,-0.6678,1
0.10563,-0.75315,1
0.53466,-0.34969,1
0.44305,-0.20182,1
0.94681,0.083211,1
0.074301,0.75376,1
-0.039789,-0.035877,1
0.74562,-0.24737,1
0.74362,-1.8159,-1
1.1551,-1.1557,-1
-0.73048,-1.7925,-1
-1.5497,-0.72324,-1
0.78172,1.2486,-1
-1.534,0.32391,-1
-0.94421,1.3861,-1
0.25419,1.6075,-1
-1.6246,-1.0673,-1
-0.73909,1.7916,-1
1.2783,-0.74193,-1
1.6628,-1.0606,-1
-0.055157,1.2324,-1
0.90061,0.75358,-1
0.41579,1.1101,-1
-1.5865,0.0041451,-1
-0.13841,-1.0225,-1
0.50909,1.8933,-1
0.023053,1.8657,-1
0.60954,-0.82068,-1
-1.0675,0.62368,-1
-1.0499,-0.94551,-1
0.12091,1.174,-1
1.4844,1.1068,-1
-1.4192,-0.14187,-1
-1.9344,0.27976,-1
0.95139,1.3568,-1
-1.3752,-1.3211,-1
-1.8085,-0.51325,-1
-1.0922,-1.5885,-1
0.94895,1.2162,-1
0.015594,-1.6244,-1
0.32197,1.8144,-1
-1.3527,-0.16529,-1
0.34574,-1.5334,-1
1.6561,0.2339,-1
-0.46079,0.91338,-1
1.1636,-1.1944,-1
0.85034,-1.2562,-1
-1.7962,-0.44247,-1
0.93299,-1.037,-1
1.8234,-0.59491,-1
0.7636,-1.4665,-1
0.75808,-0.98861,-1
1.4923,1.0663,-1
-0.97867,-1.3705,-1
-0.31034,-1.0322,-1
-1.157,-0.96013,-1
0.53453,-1.6588,-1
1.8924,0.41766,-1
0.1269,-0.99252,-1
-0.2271,-1.9694,-1
-0.088874,1.4567,-1
-0.087929,1.9783,-1
-1.1305,-1.2394,-1
-1.0524,1.5424,-1
0.47627,-1.5803,-1
-1.602,0.56376,-1
0.27841,-1.3339,-1
1.6585,-0.099409,-1
-0.55977,1.7137,-1
1.1775,1.4793,-1
1.4706,-1.0501,-1
-1.6994,-0.45412,-1
1.8718,-0.2996,-1
-0.91708,-1.0616,-1
1.7343,-0.066364,-1
-1.47,-0.43782,-1
-1.4449,-0.24214,-1
0.98507,1.1234,-1
-0.91519,1.1691,-1
1.3783,0.22913,-1
0.90353,1.4316,-1
-0.041484,-1.513,-1
1.9442,0.37595,-1
-1.1644,1.2952,-1
0.81946,-0.96135,-1
-0.53217,-1.4131,-1
-0.51665,-1.3278,-1
0.69272,1.7068,-1
-1.7822,0.68106,-1
-1.679,-0.9448,-1
1.725,-0.11123,-1
0.38428,1.2896,-1
0.018881,1.3254,-1
-0.14427,1.8825,-1
0.0017411,-1.6072,-1
-1.7786,0.49289,-1
1.5441,0.57716,-1
-1.7861,-0.095666,-1
0.37857,1.5536,-1
0.54723,-1.7359,-1
-0.48208,1.573,-1
1.525,0.26721,-1
-1.1857,-0.78882,-1
0.61029,-0.91224,-1
-1.0712,0.99313,-1
-0.0009909,-1.113,-1
-1.9822,-0.13899,-1
-1.202,-0.31629,-1
