0.51265,-0.24619,-1
0.54897,-0.47553,-1
0.64237,-0.18831,-1
-0.29831,0.34548,1
0.67044,-0.24975,-1
0.37727,-0.37678,-1
-0.17618,0.47357,1
0.48543,-0.25317,-1
0.60287,-0.32109,-1
-0.41468,0.37785,1
0.55348,-0.17691,-1
0.3297,-0.23578,-1
-0.21114,0.69774,1
0.67684,-0.22469,-1
0.62372,-0.31407,-1
0.3833,-0.055375,-1
-0.37818,0.69455,1
0.45577,-0.47618,-1
-0.31647,0.40921,1
0.59722,-0.11373,-1
-0.0034448,0.53095,1
0.3689,-0.099292,-1
0.36738,-0.069382,-1
-0.29825,0.5742,1
0.34882,-0.082375,-1
-0.3242,0.44674,1
0.28678,-0.25709,-1
-0.46648,0.50912,1
-0.47226,0.56758,1
0.41358,-0.20427,-1
0.31623,-0.38574,-1
-0.3625,0.39594,1
0.32103,-0.21321,-1
0.64282,-0.39752,-1
-0.08846,0.35283,1
0.4215,-0.28996,-1
-0.30625,0.51665,1
0.57284,-0.15026,-1
0.608,-0.23365,-1
-0.11519,0.50862,1
0.46488,-0.017263,-1
-0.23483,0.34983,1
0.6761,-0.33958,-1
-0.3632,0.67161,1
0.41239,-0.067367,-1
-0.47035,0.58327,1
0.2727,-0.15217,-1
0.44698,-0.0077528,-1
