0.002650330683748925,0.8459298612228769,1
-0.2123907870540859,-0.01665696887632295,1
-0.1552964524011955,0.6635422724049006,1
-0.4105201658665485,0.9572015053444498,1
0.256177947761628,0.2440311353022672,-1
-0.05607524763565824,0.3501689962998868,1
-0.01163831194887788,-0.05943783442786546,-1
0.8456887270504134,-0.7378710747212184,-1
1.054839099126766,-0.3949421413503224,-1
-0.1681374184184047,-0.01357804988819944,-1
-0.8065557824669811,0.9737229006449002,1
-0.08544897209172631,0.8756342442193806,1
0.2539273525251515,-0.6136951137857873,-1
0.6132803572805748,0.006324674703638011,-1
0.2760042212233862,-0.7586733497766831,-1
0.1795582391593402,-0.7459908250429383,-1
0.1069668463773419,0.04375663905464805,-1
0.3637115912204943,0.1247178373910551,1
0.05677199639144187,-0.6461359253312986,-1
0.9174270389625651,-0.1236505243924372,-1
0.9907214264694305,0.2120980587501979,-1
-0.2857580026709687,0.04884819968623233,1
1.17503858822506,0.0712492553247327,-1
0.2351740930629289,-0.4649302899974658,-1
-0.02023280184812545,0.8637184223580477,1
0.4616443232005272,-0.03836151170074462,-1
0.01159786893721709,0.2099641454787258,1
-0.7048646541856529,0.7221913258297156,1
0.1040637941925856,-0.3405106946046014,-1
-0.1609026478229919,-0.5622844794169596,-1
0.7219015717957569,-0.04236276858727189,-1
1.034211454419286,-0.2776579809547929,-1
0.5488424222651809,-0.5594178624690964,-1
1.138491287185874,-0.03767532381825436,-1
0.2780910649695123,0.07734601706242195,1
0.924982713960431,-0.60904254689927,-1
0.1165578042771766,0.657395898595445,1
-0.2916720031479225,-0.2207051068811452,1
0.9303594148384031,0.05395015102437511,-1
-0.162533337467735,0.0268952879071398,-1
0.2788476837468437,-0.5198095417421869,-1
0.1905881991407501,-0.1870689273844809,-1
0.2784483493689003,0.2180544469036553,-1
0.5197069351709264,-0.3578712960369761,-1
0.6045791453387174,0.1152144862098666,-1
-0.3626973898870854,0.6279207379513354,1
0.3659107253377204,0.9110395262881564,1
0.03509413676807283,0.8919399540727077,1
